Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,0um_Ce,0um_Ce,0um_Ce,0um_Ce,0um_Ce,0um_Ce,0um_Ce,0um_Ce,0um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,250um_Ce,Media,Media,Media,Media,Media,Media,Media,Media,Media
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,MB1112,MB1112,MB1112,MB1113,MB1113,MB1113,MB1114,MB1114,MB1114,MB1115,MB1115,MB1115,MB1116,MB1116,MB1116,MB1117,MB1117,MB1117,MB1109,MB1109,MB1109,MB1110,MB1110,MB1110,MB1111,MB1111,MB1111
Compound,m/z,Retention time (min),200826_PTY087I2_0umce1_r1,200826_PTY087I2_0umce1_r2,200826_PTY087I2_0umce1_r3,200826_PTY087I2_0umce2_r1,200826_PTY087I2_0umce2_r2,200826_PTY087I2_0umce2_r3,200826_PTY087I2_0umce3_r1,200826_PTY087I2_0umce3_r2,200826_PTY087I2_0umce3_r3,200826_PTY087I2_250umce1_r1,200826_PTY087I2_250umce1_r2,200826_PTY087I2_250umce1_r3,200826_PTY087I2_250umce2_r1,200826_PTY087I2_250umce2_r2,200826_PTY087I2_250umce2_r3,200826_PTY087I2_250umce3_r1,200826_PTY087I2_250umce3_r2,200826_PTY087I2_250umce3_r3,200826_media1_r1,200826_media1_r2,200826_media1_r3,200826_media2_r1,200826_media2_r2,200826_media2_r3,200826_media3_r1,200826_media3_r2,200826_media3_r3
0.64_313.9583m/z,313.9582732,0.639233333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5642131,204.0148563,206.4007691,108.8141349,100.2893214,95.58676219,186.0245208,165.4759059,175.2693174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.64_285.9553m/z,285.9553209,0.639233333,0.0,0.0,0.0,6.042741867,2.852488593,0.722729205,1.244303711,0.0,4.8829165660000005,138.31159580000002,141.18683380000004,132.55734809999998,83.22380799,95.16830063,86.63653564,113.0774741,128.2164636,130.2206124,49.14713353,60.95357623,44.1246929,62.55829426,52.79188111,60.82446765,51.89869091,42.22080419,36.17420931
0.64_177.7884m/z,177.7884113,0.639233333,15.31572654,21.70814098,16.18911848,21.95518894,12.94948534,10.34301233,20.36603564,15.99875641,21.24234096,15.90717973,21.439718600000006,29.0045907,17.05890128,18.38115368,18.98162826,16.28562661,18.41362851,13.38180273,5.004215783,6.661218568,4.986892405,3.604566975,6.810130925,6.854274726,5.110931156,4.673407287,2.277703413
2.94_300.1744n,601.3561324,2.944283333,337.0841996000001,486.5376113,587.3216457999997,416.0859818,446.53521860000006,489.24659800000006,341.6943052,403.8455547,425.3788086,176.10957030000003,185.1472701,192.2726633,209.1070375,223.3077883,225.2355859,170.60068,174.6536017,177.23403430000005,6.1174049770000005,1.583017486,4.272476745,2.7585999410000004,9.156368017,5.085641348,4.375374883,6.960422417,4.599080509
2.94_441.1991m/z,441.19912930000004,2.944283333,6.2784729000000015,1.859588623,6.834182739,1.675338686,6.03021982,2.625686646,0.0,2.368652344,1.873046815,43.08600796,44.86986662,44.59459961,68.2477604,56.95866346,66.8703662,54.01396606,44.84354601,59.79709546,0.0,3.76070735,0.0,0.0,1.667246759,2.662598242,0.0,0.0,0.0
4.45_761.1717m/z,761.1716767000001,4.4453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.678022,270.1964298,245.0988244,264.735074,273.3472618,258.1191394,201.3897775,190.8105194,188.5259738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.45_580.1717m/z,580.1716577000002,4.4453,204.98395255,213.53383272,188.78502915,198.95578909,190.35335445,191.68965252,382.0718448,310.9144093000001,334.47022919999995,161.13376964,166.43628188999998,121.74417523,151.90809464,164.35458259,146.94391306,127.15439511,121.85430247,128.57711184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.45_403.1018m/z,403.1017827,4.4453,7.187034135,6.27117908,9.825860457000001,5.627532959,0.0,9.68640189,16.85928371,10.14503479,18.68154588,13.15939718,4.6644208460000005,0.0,6.192352295,10.9908905,4.612280751,0.0,3.824071945,11.63378882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.41_470.2459m/z,470.2459045,2.410366667,2.106728392,0.0,1.458183285,1.528926288,0.0,0.0,0.761566162,0.0,0.0,12.05114534,3.15602713,8.208581966,5.778611481,0.0,5.1111509360000005,2.005615175,1.73399353,5.708984375,397.9134979,390.1448403,357.4438033,379.801037,357.63649130000016,354.4310234,392.9722803,334.3257079,368.0520496
2.41_124.0237m/z,124.0237085,2.410366667,700.78304042,710.5824863299997,720.3709799200003,536.46649818,554.16695807,552.03219529,686.2282711299998,706.4092268800003,713.44807007,1910.9193132000007,1935.6331774,1869.9629405,1735.0881552,1849.8406446,1780.6770617,1834.143736,1824.1651339000002,1846.2244525000006,23.16328744,23.83830928,22.44980659,20.61384251,25.98015636,23.7176583,22.10747338,15.19956154,20.86182309
2.41_221.9845m/z,221.9844651,2.410366667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657748300000002,8.036201477,11.86956292,8.865395878,11.90275734,12.25791397,7.132152942,8.169900196,13.7513963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.41_343.1151n,344.1223687,2.410366667,754.6208134,549.9800217999998,456.05914519999993,509.0313429,444.4238847,393.236185,131.5522351,109.3400928,84.11144705,40.3699404,44.93001801,30.69557293,23.50660143,26.95033343,18.7112464,27.7310915,20.5472099,23.1327695,20.42346693,20.08187652,17.65853186,17.22655865,18.40263441,19.88341121,21.98132248,20.30603615,23.25658642
8.02_1530.1628m/z,1530.162769,8.023266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.9357949,1609.985756,3906.766697,7568.045478,5178.158216,3583.662414,2100.4671510000007,1638.103197,621.1841488
8.02_758.7008m/z,758.7007557000003,8.023266667,0.095880351,0.4137652120000001,0.129903052,0.418638178,0.091037313,0.029058201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.07754,0.0,0.0,0.0,0.0,0.00279862,0.0
8.02_1514.1122m/z,1514.11218,8.023266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8921.585083000002,405197.0371,2501.389878,4615.5660130000015,1326.9735127,991.5606436,319.2888107,38.3995359,0.0
2.39_496.7618m/z,496.7617859,2.38895,0.0,4.091730516,0.0,0.0,2.286560059,0.0,0.0,2.271102905,0.0,0.0,0.0,4.110028735,0.0,1.768662723,0.0,0.0,0.0,0.0,333.6987188,356.7722361,347.7045937,342.4567631,353.864233,356.9543183,357.3263119,321.59466539999994,323.7924401
2.23_250.1184m/z,250.11843739999998,2.232416667,199.15891433,228.40582321,204.80597972,209.97635111,199.19521839,198.42085039,204.1133185,210.17880459,205.6157522,293.65198829999997,298.0973858,289.3141291,273.75407100000007,281.9906225000001,260.67303430000004,269.1112417,267.3503839,271.0647728,184.69498591,180.39848121400001,180.576127565,184.315248279,194.03275457400002,205.49932503,206.72364549,196.637077585,198.793430133
2.23_174.5714m/z,174.57139019999997,2.232416667,17.04756153,23.43956971,20.38037109,29.60234276,20.91123962,27.07041168,17.26870728,27.18059432,28.24259041,27.39482591,29.33720622,20.2850833,30.54630787,24.30876508,27.90609205,30.50718128,18.77702332,22.96055842,10.38970059,5.212461671,7.777646252999999,11.28223345,11.03743732,13.99848555,10.3463515,0.0,11.45899218
2.23_484.5984m/z,484.5983772,2.232416667,0.0,0.975723267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801218035,0.0,1.1980795640000002,0.0,128.1648175,137.1930945,138.7495712,113.88110220000002,125.3894456,124.9263095,124.6941876,139.938784,136.17937419999998
2.23_376.7043m/z,376.7042683,2.232416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763783597,0.0,0.0,0.0,0.0,34.47615063,31.44854815,53.14290091,38.51166001,49.46689551,50.19198861,55.44884656,14.79699823,49.67794312
2.23_295.6550m/z,295.6549722000001,2.232416667,268.8477586,256.07048230000004,260.1403562,254.9725486,251.6070363,244.9847616,245.39151260000003,266.7728837,277.5949672,182.3888411,166.9387264,169.4696565,159.26714619999996,170.28339680000005,156.0397907,155.4662011,155.40534269999995,171.4778456,346.33034579200006,334.6047542,309.29129532300004,315.63845004700005,336.560441642,326.29991401900014,320.02181691600015,334.553021089,341.02932976
2.23_211.1082m/z,211.1081662,2.232416667,32.17024355,27.72305614,25.16077673,25.21610836,31.61830481,32.12872747,27.93287344,25.33970886,27.76855069,30.43124393,32.38408389,30.21057039,25.2153177,29.61252964,27.47624719,27.74575869,28.50188398,27.09904683,28.67161493,33.44028299,33.54601921,24.5500946,32.14259299,38.95801896,31.53817163,32.93492557,31.29516858
3.50_652.1057m/z,652.1056706,3.4994166669999998,0.0,0.0,0.0,0.0,0.0,0.0,10.31104585,2.7114868160000003,0.0,35.36712581,39.02406878,34.57345209,21.81556196,13.7493355,17.42599453,37.89413009,28.30182138,35.32399595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.50_627.1184m/z,627.1184336,3.4994166669999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54686745,27.81993864,30.85665634,7.575225552999999,6.309356749,3.457855344,20.66169461,16.26626147,27.48218866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76_1043.1468m/z,1043.146788,0.759916667,49.16073911000001,37.3328368,54.29100020999999,57.83791831,42.09628237,46.22607422,37.52197159,40.89314905,54.40258801,9.356169707000001,0.0,0.0,0.0,0.0,0.0,6.703552246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.743896484,2.526786467,0.0
0.76_939.0569m/z,939.0568561000001,0.759916667,35.45940905,19.51083098,29.70487599,33.81187523,23.71020857,18.43612695,20.01365694,25.20053101,13.66049206,0.0,0.0,0.0,0.0,0.0,0.0,1.623347761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76_1149.2443m/z,1149.244299,0.759916667,23.82159448,10.56237793,18.37946455,14.44931992,17.6598961,17.88946509,15.58105784,17.08782935,18.82649585,0.0,2.462524414,5.778259157999999,0.0,0.0,0.0,0.0,0.0,4.838468192,3.992431521,0.0,0.0,8.848754883,8.91972031,6.141546727000001,4.2530859739999975,0.0,0.0
0.76_598.9380m/z,598.9380192000001,0.759916667,40.58832794,48.45545214,40.08535316,35.66645827,51.05327914,49.45895955,64.19372535,66.25630844,56.95724487,28.2240561,23.39172363,22.96670976,27.07981649,22.09862451,18.95081079,22.45583238,24.73271626,26.05022864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.76_703.0325m/z,703.0324668,0.759916667,103.09767304,85.2657266,105.52536882,86.12617424000004,83.92914592,85.94116299000002,95.99580201,102.10101914999998,96.91743189,118.33643187,149.95071901,117.41033305,127.94781100000002,123.74754558,130.87746056,121.48173032,106.13180965,124.81385435,64.010969656,59.27305112,55.932003975,59.26454566100001,56.154155204000006,65.419978078,52.688201971999995,61.404598476000004,61.706705832
0.76_807.1261m/z,807.1261253,0.759916667,49.03267286,42.23541454,33.87756808,34.72416535,30.12683774,25.192047,53.89558617,43.66317749,45.96062426,52.81307971,60.87327631,55.91730424,42.54135336,42.83724952,39.46820072,50.61941467,45.98721337,66.5487981,7.765465337,5.238714697,7.5586508010000015,6.765548288,7.560094997999999,5.422048117,4.202362183,4.945627003999999,9.865127197
0.76_196.8652m/z,196.8652311,0.759916667,0.0,11.06067657,2.761160036,2.808059692,4.3146972660000005,8.815910339,9.94743002,8.46747744,2.128120422,15.13604684,12.0984714,16.32673057,12.53020113,19.6761625,12.18494348,8.870483398,20.28538154,13.0102843,0.0,0.0,0.0,0.0,0.0,1.130203247,0.0,0.0,0.0
0.76_666.2218n,689.2110064,0.759916667,2129.013859,2019.215109,2149.257369,2035.47627,1928.435913,2122.488426000001,2011.826766,1855.548611,1984.405501,1475.035209,1455.400599,1394.200728,1132.429597,1217.20587,1106.0457689999996,1575.595606,1443.165835,1580.593211,2246.297215,2226.982466,2118.671786,2347.803621,2187.1044,2216.61943,2230.545067,2355.542456,2373.158107
0.76_533.1347n,1089.285691,0.759916667,79.66182966,78.76435025,97.04122353,79.89435146,81.64946791,94.53796369,74.70042057,71.38600108,74.30066749,4.753417969,17.6740725,16.55053711,20.28125,13.28076148,13.72131045,16.88903809,15.2109375,25.41638184,188.197779,173.1228919,169.88447280000003,185.5663748,185.2752109,161.048473,183.6720095,182.6283249,161.74719040000005
0.76_814.2822m/z,814.2821845999997,0.759916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.48290807,53.17322402,48.43029973,60.09748614,42.1499069,40.89421918,54.87272561,51.53063576,57.12341003
0.76_718.1863m/z,718.1862629999997,0.759916667,3.2980548410000003,3.031158447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.27067286,12.85242181,10.02352168,27.95512358,21.50100708,24.17043669,23.95571911,21.44525151,17.66982475
0.76_889.2466m/z,889.2466444,0.759916667,3.685546875,0.0,0.0,0.0,5.205749512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.82850781,49.00991809,36.96279089,42.00658421,46.711291,39.49637518,22.50719869,30.32122779,22.75218504
2.15_493.2464m/z,493.24637310000014,2.147433333,25.44538779,21.55162132,17.32458353,19.02939748,7.898779887000001,15.90264887,11.1468659,14.33599848,13.88218987,68.1120349,58.55531008,61.67999968,53.25253198,62.77792467,60.04165254,56.93052106,42.16127289,51.23320545,536.3628997999998,519.3465768,516.0565629,542.6629882,506.4177783,509.5735895,555.3146886,487.7706519,585.8766357999998
2.15_511.2471m/z,511.2470714,2.147433333,1.807170683,4.723358274,16.38625057,1.630554199,3.713012695,5.475158691,0.0,0.0,0.0,29.90681017,34.08885366,32.64418048,28.13018543,16.21940589,23.89331067,30.14066161,33.07606236,29.67240906,104.943754,83.36787444,96.37867111,89.68065129,107.5442126,81.45263276,95.37541772,102.8853193,100.4621157
2.15_290.6593m/z,290.6593386,2.147433333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84358239,19.52427276,33.80570996,13.60180652,14.30308533,16.28805554,22.16799546,23.41236877,25.09057593
0.63_311.9542m/z,311.9542302,0.632083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2584.033692,2653.231216,2703.37674,1429.52895,1325.385524,1256.756299,2481.6893760000007,2214.333476,2395.923832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63_119.4797m/z,119.47970890000002,0.632083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.65362406,20.15203416,25.51492586,1.681362152,9.884701535,3.620285034,13.03961166,21.72438335,8.787986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.63_268.1517m/z,268.15167,0.632083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7438849,24.37365804,19.15707389,21.21340699,27.7437135,18.30109147,16.08038182,9.092428417,8.523420526
0.63_200.6172m/z,200.6172328,0.632083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613756483,16.51420626,8.203697145,10.08317566,14.28273761,19.88800806,12.38875619,9.42767334,4.675231934
0.63_270.1403n,293.1526664,0.632083333,1.011428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.40705973,57.44806862,78.79216120000002,88.53556564,86.56906007,69.17062646,86.33070072,51.33081499,83.74807787
0.63_280.1518m/z,280.15181160000003,0.632083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62333099,10.429245,15.13878074,10.24044969,11.13543935,8.999053955,2.402389526,12.5713904,13.82588196
0.63_228.6148m/z,228.6147597,0.632083333,3.70172882,4.80115509,8.101013184,4.276733398,6.539886415,5.926437377999999,0.0,3.078559875,7.929161072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.258599599999998,8.018958886,9.863209887,11.56842029,8.748438627,6.8479349360000015,4.08878125,3.246604979,13.98920453
1.73_254.1616m/z,254.161649,1.7275,2008.009967,2084.974043,2033.13552,2043.158113,2029.049607,1942.618289,1949.068513,1939.696,1981.089053,2051.154778,2050.888774,1980.868573,2000.088053,2011.088722,1893.671755,1963.610974,1887.480473,1994.922325,1758.403455,1823.843431,1779.185579,1827.56277,1848.368601,1826.129989,1846.977384,1793.378875,1840.614902
2.30_523.7551m/z,523.7550729,2.2966833330000003,3.726010557,1.867584229,1.299697492,3.813099997,5.884616993,5.750466802,0.0,2.5306629380000003,6.423350387,10.34607971,10.45864181,17.52461198,9.605593202,7.469987056,13.36912526,7.816375732000001,6.537994325,13.43525741,370.4816797600001,391.53109341,356.62391346000015,391.74811486,401.48251293,419.36525532,350.74903077,379.07096892,405.48952649
2.30_318.6730m/z,318.6729908000001,2.2966833330000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.799541742000001,9.188321306,8.595090713,5.248565674,6.351970818,13.87188964,3.326080203,6.034723059,7.794921756
2.30_215.1383m/z,215.1382966,2.2966833330000003,50.09771917,46.09557765,52.26346816,44.84890705,52.10059879,54.57717787,45.23684749,52.87233628,51.06612165,52.66507014,48.64277554,47.73631756,52.55194261,51.72164526,45.33228301,47.29142233,46.32629803,40.22947152,55.58253117,61.45607492,48.16350935,49.93531672,50.56197663,48.7949482,50.67492735,53.44669588,49.97399704
5.01_1118.0434m/z,1118.043434,5.014483333,652.3932376,713.2600868,748.1920142000001,627.3428022,663.2640057,662.5407777,816.6101966,798.5852428999997,761.0063742000003,604.6390857000001,586.6851562,674.4948361,613.835239,616.042215,604.3927685,759.7339768999999,702.1654437999997,777.3193209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.01_757.0132m/z,757.0132044,5.014483333,28.86270945,24.40084083,45.00212227,36.41552153,47.97872913,36.87011322,46.88522396,70.21949516,79.22497559,10.88071341,28.59902954,29.35191845,17.87257915,27.10844859,10.6643033,30.49449188,29.20230091,27.40688888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.92_438.1258m/z,438.12579360000007,0.923466667,1883.302303,1875.93061,1901.999878,1901.172314,1930.868905,1965.814718,1899.929439,1900.400356,1872.41465,1760.75157,1862.644253,1735.6645629999994,1788.712711,1723.048427,1785.584825,1755.92305,1733.8125469999998,1793.188882,1886.852721,1880.553015,1909.319695,1919.468489,1864.089857,1887.970498,1869.333131,1882.597262,1897.600017
0.92_425.1605m/z,425.1605063,0.923466667,33.01244279,49.60345139,41.82306449,28.91354371,47.76491712,56.7050718,43.02120211,50.00233949,36.06388957,30.57083427,33.57221529,39.38460772,27.38531068,34.93884575,26.15866095,30.66623046,38.96129862,32.2265668,39.72489391,38.94092108,36.12037299,38.59021221,52.76193295,46.63412055,51.70956453,53.61153806,40.68894785
0.92_446.1123m/z,446.1123063999999,0.923466667,406.1838545,431.7996082,393.7984365,416.80287410000005,404.0703128,367.9877026,406.1547291,429.9257009,359.9756881,419.6028455,414.1941333,354.8242947,415.7409367,394.6738118,346.82138280000015,420.5187657,374.747613,356.1299775,341.62972560000014,355.2907815,315.9431369,366.1077145,357.98620780000016,308.7773171,352.85491,359.830354,309.572955
0.92_341.5760m/z,341.5759566,0.923466667,388.2182171,428.0443164,368.8100196,389.5841415,390.9245518,372.083758,428.4042425,411.1270914,352.5554348,394.83896360000006,416.6931144,335.1638852,390.1177672,372.5874077,336.4766868000001,412.4650515,373.3278748,352.3557704,281.4966276,323.1845842,278.304191,300.2213191,310.6508113,301.3158721000001,333.9944637,302.4064109,255.2904798
0.92_335.5907n,336.5980485,0.923466667,156.7275644,168.6468426,173.2801603,163.16138769999995,163.2593905,163.3790157,170.59132480000005,180.986683,159.9296617,154.5952258,147.4438596,142.57751480000005,153.2631748,156.0586639,160.5553459,144.93725680000003,145.9312862,168.5472664,123.8804396,132.6723341,123.0246804,132.8569713,129.7494801,131.98943909999997,136.6228942,127.6072472,109.031165
0.92_483.1231m/z,483.1231368,0.923466667,155.5937168,168.63873080000005,160.14131530000003,158.2234054,161.2277824,167.34702380000004,165.384586,171.6592611,159.28298059999997,157.6278559,161.8257174,146.9576323,160.1330729,147.1083513,158.00297369999996,156.26258090000005,144.30835259999995,154.62312,139.3945994,143.1354284,141.992942,155.538961,145.0475531,150.3246475,150.9882286,147.8362314,133.4109121
0.92_702.1469m/z,702.1468906,0.923466667,53.47645157,64.65077971,52.73055596,51.95050001,60.62366116,53.26800489,63.37084937,62.5988158,48.27728319,63.72611721,56.46594238,52.22800992,52.93142712,56.49078393,58.66047867,62.88329204,58.55190569,58.09730251,58.87893689,51.70220959,49.45104957,58.4701975,62.19201749,67.72212546,59.96830758,55.01318336,51.05755237
0.92_704.1458m/z,704.1457554,0.923466667,15.54260501,19.4097952,17.97619816,11.98329146,14.91702282,20.36882963,17.06469727,8.580871582,8.747955322000001,15.13287354,20.12628186,21.93108695,20.72014731,18.16538168,23.23669887,20.32704558,3.84350769,16.53869641,21.10681921,24.93344128,29.74837874,15.2699281,13.54803479,20.77706909,7.434341666,27.18164051,15.63717639
2.46_743.3001m/z,743.3000985,2.4605,24.54641724,55.29863892,63.82565089,0.0,3.572875857,0.0,106.6793024,114.7748021,109.4542673,54.95209528,51.74702439,74.59380395,76.02171390000002,110.4839034,76.55885068,35.97625813,53.13060874,56.45151467,0.0,0.0,0.0,2.1537910890000003,0.0,1.644280841,0.0,1.882416159,0.0
2.46_716.3277m/z,716.3277436000003,2.4605,2.7199129980000003,10.25433843,10.84185319,0.0,0.0,0.0,22.52777719,33.608611700000004,20.26789543,22.12664015,29.09681454,18.14425071,49.74774141,77.92356438,64.64465491,27.26702687,28.56254777,25.36532878,7.92638069,18.50837582,12.2891336,20.01639946,16.23132978,9.323236338,13.397399900000002,13.19366993,16.98525175
2.46_572.2892m/z,572.2891997,2.4605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69580347,3.095031548,0.176975887,3.190172475,0.0,0.0,2.29153491,217.1524226,207.0236925,190.2287667,180.788925,214.9795982,204.7844974,204.5817871,185.8375679,224.9794449
2.46_403.1782m/z,403.178218,2.4605,417.4910018,421.2525983,453.770895,939.5817029,971.3342897,999.1297816,662.1016865,666.357283,661.3994771,215.196479,203.1626288,220.1611601,211.67698430000004,239.4222915,214.2196557,224.7127361,219.2795019,248.2652755,179.05188169999997,194.3117294,158.4096794,178.75020469999995,188.042871,206.0244569,183.6357215,182.5999219,204.7631668
3.11_235.0972m/z,235.09715719999997,3.1080666669999997,632.9385963999998,690.2186005,722.0223101,536.5951654,558.0391639,558.9070353999998,701.0371243,703.4462869,718.9158603999997,2134.072369,2049.26297,1972.284537,1987.716595,2023.037085,1957.817557,1874.548306,1806.430631,1908.646207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11_274.5838m/z,274.58383419999996,3.1080666669999997,7.017042341,7.136656502,6.015358022999999,3.946592553,0.0,0.0,7.501864265,8.84916687,11.61286676,99.69299576,92.50979097,86.14744786,86.08250306,93.08093214,85.6194545,74.65987327,84.52168594,90.27475793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11_282.6466m/z,282.64655710000005,3.1080666669999997,43.08319069,40.74392576,48.43372442,25.7157135,24.56974798,30.36968568,17.23125922,18.23368847,18.47738677,39.50869139,32.90558499,23.94380374,21.57714644,9.183782043999999,1.805892944,27.53608745,21.5087896,10.47295134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94_274.0716m/z,274.0716023,0.93775,78.18143351,85.82617248,88.94259814,156.4438861,157.1468251,163.61180009999995,100.4633971,82.21769983,83.8263474,26.05730552,29.11270318,22.00464523,23.96948069,14.81577644,25.47848828,18.82641468,18.7670423,25.9879076,44.3324775,44.90588867,40.64140169,35.56221826,43.40960265,44.3337826,41.97981453,39.12944153,46.01837053
0.94_216.0886m/z,216.08855840000004,0.93775,32.65575461,35.74131674,36.52848791,39.320563,39.12159326,41.97573272,36.31180013,44.52963848,40.74756552,33.02025678,28.02873168,33.08139592,30.74349193,34.09846699,31.60867834,32.83149865,29.30152833,31.04761959,29.87349655,20.51652586,31.72321495,33.30370034,25.07702260000001,25.91197199,32.92653609,23.05175614,29.91512525
0.94_249.0435m/z,249.043493,0.93775,3.4675445560000004,6.549964905,3.605178773,6.8630753160000015,1.511756897,5.374687195,1.5184916169999998,7.116493439,1.012565613,1.14641571,2.334770203,1.374084473,5.032095022,2.313568115,3.618575931,3.817746609,0.0,0.0,2.341804504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.94_214.5493m/z,214.5492699,0.93775,15.35436486,18.03413414,23.84165386,46.86984058,49.67527917,49.95214955,5.634970706,5.644736467,4.8360251860000005,5.732414707,1.088284757,0.0,0.876670837,1.513125698,0.0,0.0,0.0,0.0,201.2439419,190.8659044,191.1761763,199.9655494,199.8502605,186.8761682,196.7832396,193.4749327,184.5834902
0.94_345.1345m/z,345.13454210000015,0.93775,0.0,0.0,0.0,0.8846899420000001,0.0,1.0660934359999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39500572,10.80092909,9.490127444,15.49366283,8.616916772,16.30564901,18.82394685,12.75399908,14.51502383
0.94_186.0565m/z,186.0564996,0.93775,76.156255257,83.51390255,77.81096739,58.49460418,60.62501908,69.72105742,78.044356412,75.49019576,66.56163572,78.830975183,81.73468467,70.18279174,76.50523223799998,70.65298731,79.86087698,69.19785837,70.30438899,79.39376094400002,81.36743568,86.22030923499999,74.59329059999997,75.68917251,81.33510884,78.61497984,77.37606829,75.49546983,69.93576946
0.94_300.0497m/z,300.04969439999996,0.93775,65.18887355,91.53719526,78.23904575,80.63241341,61.63183348,78.61626469000002,77.13858216,78.23954647000002,62.57712161,123.20900202,118.22853981,110.12538116,115.96097201,111.65196212,111.824577,129.72240366,115.88069792,119.56980456999996,42.02686267,49.24052704,40.700544349000005,46.484614753,44.345091963,48.225939551,47.65710235,41.642374206999996,54.62467651
0.94_197.5458m/z,197.54581059999998,0.93775,0.0,0.0,2.336652545,0.0,0.0,1.7786506219999998,4.499230892,5.20193857,4.049308777,37.49790911,35.56550564,35.83656442,26.92811606,21.9839288,38.96863683,30.41760216,37.27161177,29.72409812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
