,,,0um_Ce,0um_Ce,0um_Ce,250um_Ce,250um_Ce,250um_Ce,Media,Media,Media
,,,,,,,,,,,
Compound,m/z,Retention time (min),MB1112,MB1113,MB1114,MB1115,MB1116,MB1117,MB1109,MB1110,MB1111
0.77_1170.3860n,1193.378678,0.767066667,44.49250681000001,44.20481440666668,27.521086516666667,5.612779647666667,1.0368855793333334,11.940508773333335,248.1424239,247.31555933333334,228.73114083333334
0.77_282.6359n,283.6431809,0.767066667,279.35210426666663,364.1739930333333,369.03152530000006,141.2136748,71.18989333333333,140.22681073333334,0.0,0.0,0.0
0.77_360.1508m/z,360.150763,0.767066667,9.207626423666667,51.373631906666674,30.61127802333333,9.748055723,20.97703391,10.829802196333333,14.969515353333334,22.812118650000002,15.840670770000001
0.77_439.0387m/z,439.0387182,0.767066667,63.79252043666667,77.62720451333333,67.12544252666666,15.949010676666667,18.50157461,17.280193303333334,49.09057847333333,45.03927587666667,42.27877263333334
0.77_483.0214m/z,483.0213516,0.767066667,182.91791663333333,191.8733897666667,190.36724136666666,52.58254796,47.09063428333334,54.903069933333335,27.152621909999997,29.679678906666666,26.783621053333334
0.77_504.1699n,527.159099,0.767066667,3932.5637693333338,3648.4150633333334,3187.235998666667,2746.4795353333334,2696.4345523333336,2743.187938333333,5209.213629666668,5166.889111666666,5044.670815999999
0.77_587.1161m/z,587.1160696000002,0.767066667,131.36462756666666,108.65441499999999,121.6998587,134.22543803333335,135.48802523333333,135.29548226666665,73.93302295666666,74.08977457666667,67.93425101666666
0.77_603.1288m/z,603.1287832,0.7742,45.635473733333335,55.41508086666667,1.603740715,1.7052612703333334,1.0389607746666665,1.0763095726666667,130.39098126666667,134.7918934,132.63084703333334
0.77_645.0735m/z,645.0735251,0.7742,63.11236001,45.14891753999999,63.68954576666667,89.04638712666667,100.32645090666666,91.00364826999999,8.129198575666669,11.160243851666669,9.127307451666667
0.77_661.0821m/z,661.0821139999998,0.767066667,38.81457519333333,43.60611359333333,1.7956894276666668,3.021353923,0.0,0.0,24.676442663333333,23.951283853333337,22.266339059999996
0.77_760.9906m/z,760.9906214,0.767066667,27.671991833333333,16.60166509,42.820126863333336,61.4785896,68.64017316,65.17606100333333,0.074524094,0.044425989,0.02411302933333333
0.77_765.1804m/z,765.1803636,0.767066667,324.54191256666667,502.88830856666664,214.17750749999996,15.118451392333334,11.419920872666665,14.517166267999999,311.98663503333336,314.0265488666667,285.46453890000004
0.77_846.2824n,869.2740707,0.767066667,342.35276223333335,426.72353563333337,210.0941736666667,24.581318656666667,23.496947763333335,28.580971653333332,701.3848765333332,714.1502676666668,661.3402897333334
0.77_927.2326m/z,927.2325564,0.767066667,223.96835586666668,254.2746419,152.91189663333333,22.079345623333335,25.603118663333333,24.69240524,256.63152053333334,248.42262453333333,231.89881656666662
0.78_114.0669m/z,114.0668685,0.78135,11.718156563666668,13.216724509999999,11.216395921999998,11.696165643333332,10.139134633333333,9.160987207666667,11.389468766666667,15.008438429999998,15.21573151
0.78_129.0665m/z,129.0664895,0.78135,32.29464803333334,29.3228998,42.01808346666667,59.64137000333333,64.09923124,53.464713460000006,1.8514113349999999,1.6485615603333332,2.566309903
0.79_132.0771m/z,132.0771151,0.788483333,12.164035053333334,14.409466970000002,12.914906093333334,11.793115013333333,11.805091361999999,11.76517232,11.194319653333332,13.431929143666666,12.170964609999999
0.79_267.0317n,290.0208798999999,0.788483333,79.40403167333334,67.92912304666666,83.45738911000001,113.28045209999999,115.46741446666665,108.0718665,28.084883976666664,26.716054663333335,25.155474356666662
0.79_412.1259m/z,412.1259431,0.788483333,208.80321466666666,213.9283724333333,81.74025525,69.08940102999999,64.37854939666666,64.00693962333334,1410.2259033333332,1427.281662333333,1391.8913920000002
0.79_596.1607m/z,596.160747,0.788483333,13.934379866666665,21.643868753333333,15.414949116666667,5.421227885333334,7.074863937,4.514185696,12.93236312,18.054675489999997,13.962930306666665
0.79_632.1371m/z,632.1371038999997,0.788483333,35.54381364333333,42.849787576666664,26.400001266666663,11.085521468333333,9.046104743333332,7.817250947333332,26.70556659333333,28.580321533333333,22.24587284
0.79_758.2096m/z,758.2095638999997,0.788483333,10.271769798333333,10.359059653333333,8.619878074,9.808756510333334,9.912600848333334,6.444352562333333,9.311920748333334,5.434295674333334,8.165467498
0.80_1090.3323m/z,1090.332265,0.7956333329999999,154.21365446666667,130.86113939999998,159.11564873333336,229.7826148,211.94235246666668,206.5394416,37.76541241,50.56486938333333,54.78828411999999
0.80_1112.3143m/z,1112.31431,0.7956333329999999,17.67463556,16.82296964,19.39464981,25.647590676666667,21.767278106666666,20.611623316666666,3.3910635350000002,2.9071655273333334,4.38075761
0.80_1222.3971m/z,1222.39706,0.7956333329999999,0.7913776343333333,6.917317708333333,0.0,0.0,0.0,0.0,16.988118486666668,17.47262720666667,15.038811526666668
0.80_232.0622m/z,232.0621806,0.7956333329999999,34442.35922666666,35180.89466,33851.08493333334,34726.482619999995,33017.875406666666,32640.841416666666,30103.168686666668,31141.511156666664,31321.683916666672
0.80_248.0360m/z,248.03597,0.7956333329999999,1244.4024680000002,1261.2442226666667,1198.6055800000001,1387.4429593333332,1392.044197,1284.6682096666666,1636.5919553333333,1686.1898336666663,1696.4770886666668
0.80_273.0894m/z,273.0894094,0.802766667,34.05742065333334,30.849429963333336,31.280503573333334,33.021277526666665,30.22374759666667,33.81194506333333,39.457672980000005,34.108898333333336,33.32347169
0.80_440.1270n,881.2604028999997,0.7956333329999999,547.6615562,503.1157911333333,576.0372303333332,742.9310720666666,664.1122795666666,638.0959033333335,215.78699943333334,234.6739853,209.1475205
0.80_457.1067m/z,457.1066851,0.802766667,1440.4101263333334,1483.3999513333335,1433.9528300000002,1555.2104566666667,1542.4347133333333,1464.7705723333331,1577.596407,1651.301351666667,1671.9418679999999
0.80_574.1786m/z,574.1785866,0.7956333329999999,886.5564553246668,1110.1223547226666,667.5194900270002,143.9106927,141.91065827633335,150.87059878666662,1106.819960812,1052.8701798713334,1014.643341571
0.80_627.2171n,650.2063013,0.802766667,44262.434873333325,44364.38367333333,44795.918880000005,46097.69477333333,43520.43195666667,43002.95482,33654.25656,34112.66913,34193.97497666667
0.80_661.1979m/z,661.1978596,0.7956333329999999,25.591204456666663,22.696942473333333,26.612122063333334,34.40057178666667,29.114017426666663,34.21495060666667,9.991008831666667,9.895421488333334,7.561179306333333
0.80_709.1674m/z,709.1673507999999,0.7956333329999999,32.86022721333333,33.13879596666667,35.719860913333335,35.70456305333334,31.155876996666667,28.963721723333332,21.200378676666663,21.014945163333334,19.644949926666666
0.80_736.2304m/z,736.2303843999997,0.7956333329999999,483.2609616666666,448.06933126666667,398.3027763,331.0259012666667,306.5948085,305.1209854,585.4701799333333,626.0820555333333,609.9400449666667
0.80_776.7252m/z,776.7252141,0.7956333329999999,18.515881543333332,16.649545083333333,20.874802143333337,23.818817396666663,19.824608853333334,19.332088983333335,5.127346871,1.3285217286666666,1.1742664013333333
0.80_783.2505m/z,783.2504953,0.7956333329999999,31.451197280000002,35.061256603333334,21.47895161,8.394532721333333,9.698996266333333,7.45923286,44.780273696666676,38.47049774333333,37.747815583333335
0.80_841.2130m/z,841.2129686000003,0.7956333329999999,14.943828813333333,16.63174138333333,12.413269664333333,1.6244812013333332,0.0,0.0,10.642110238999999,12.448810796666669,7.913234112333332
0.80_854.3230m/z,854.3230101,0.802766667,84.95076020333333,237.4320752333333,215.31773310000003,510.6842119333333,799.9042518666669,454.97379686666665,63.902873063333324,68.4198917,61.238358123333335
0.80_875.2514m/z,875.2514369999999,0.802766667,901.7046916999999,905.1117434000001,921.8353026,986.7845519000001,1008.2350059666666,954.3192407,824.0596244999998,845.5105337666668,845.9430438666667
0.80_898.2822m/z,898.2821988,0.7956333329999999,179.18720443333336,181.56358060000002,169.3043429666667,141.86388593333334,92.88845708666668,132.04797563333332,211.93530926666668,222.00987266666667,211.1583631
0.80_945.3026m/z,945.302639,0.7956333329999999,47.90999190333333,34.61176113666667,36.87855014666667,31.832716453333333,25.77059321666667,29.726383366666667,57.72492216,52.392260926666665,50.83797708333333
0.81_1046.3687m/z,1046.368694,0.809916667,88.97787478666667,76.81039521000001,94.90413574666667,84.23961085333333,85.66625954333334,84.46271689666668,38.64147136333333,33.627826436666666,35.261243586666666
0.81_1254.9360n,1277.923657,0.809916667,62.448618983333326,40.69044829,59.483018316666666,53.33352486333334,65.20121426,58.410698536666665,8.550516687,8.919613971333334,9.742488735
0.81_128.1075m/z,128.1074747,0.809916667,24.69722323666667,24.357114096666667,20.353297866666665,25.90944263333333,29.16255001666667,27.72899681333334,24.633045483333333,26.620011896666668,25.306108726666668
0.81_1370.9683m/z,1370.968307,0.809916667,128.61347543333332,81.17428998333332,130.80619253333336,134.28796780000002,121.30365036666667,127.09220760000001,15.717177397999999,2.2670898436666667,13.044825883333333
0.81_1487.4957m/z,1487.495716,0.809916667,65.13971105666667,57.49111443666666,73.31546336666666,76.95265284333334,79.06418130333334,74.56853525666666,4.6561686196666665,4.103091912666667,4.261250814
0.81_166.0540m/z,166.0539664,0.809916667,93.32706204,78.70665316666667,81.65177337333333,84.95014299,98.30408277,91.52302552333333,117.18906603333333,91.32395519,91.62820630333333
0.81_210.0803m/z,210.0803421,0.809916667,172702.74377816662,169472.90118183335,168966.09180046665,166604.7805784,162917.09851279997,163355.9679326,177604.85734179997,174733.98076266667,175234.47507626668
0.81_419.2518m/z,419.2518289,0.809916667,3297.831177666667,3158.931839566667,3281.588348566667,2801.1878506000007,2736.230860633333,2924.8532355000007,2708.1944084333336,2444.0954599,2706.4794949
0.81_984.3495m/z,984.349514,0.809916667,0.0,0.0,0.0,0.792195638,0.0,0.0,54.51512448333333,45.118238426666665,41.9950345
0.82_176.0930m/z,176.0930489,0.8242,26.441997013333335,26.833560186666663,28.455727933333332,21.539375890000002,22.187960719999996,22.54819374666667,21.19254544,26.06191844,25.40574734
0.82_409.2105m/z,409.2105496,0.8242,46.19649332,43.54803337333333,40.98984646,40.87676747333333,39.31934100333333,41.469517663333335,69.90386472333331,74.08147371000001,74.57532040666666
0.82_775.2791m/z,775.2790532,0.8242,0.0,3.5809538090000004,1.5401420273333333,0.0,0.0,0.0,54.73718598666667,50.08020855666666,49.67272852
0.83_149.0715m/z,149.0715476,0.831333333,16.617498209999997,14.366238526666665,18.04716788,15.297969486666668,16.347744136666666,14.410007553333335,35.51661421666667,29.88082973666667,32.938157929999996
0.83_228.1463m/z,228.1463427,0.831333333,73.13782053666667,78.61450253000002,84.86714699666668,96.62806467333336,99.94035823000002,91.37982080333332,70.59630109566667,68.86860732433333,66.06814435033333
0.83_236.1310n,495.2190174,0.831333333,64.9929523,67.38270128666666,66.20025786666666,31.988273016666668,38.426336553333336,37.81889947,133.6889665,150.68066453333333,134.50221436666666
0.83_236.6454m/z,236.6454458,0.831333333,0.0,0.0,0.0,0.0,0.0,0.0,12.054698676666666,10.590369926333333,8.168356134666666
0.83_266.1314n,289.1200976,0.831333333,22.339823881,22.942445266666667,24.989362236666665,39.04545011866667,46.26574102666667,35.59964164233333,68.63106914533334,58.038003448999994,60.273870619
0.83_294.1388m/z,294.1388444,0.831333333,16.843395029333337,18.173062230333333,18.661856553333333,25.897119621,22.031291108666665,23.115261073,28.726221407333338,27.83298766333333,21.110407369000004
0.83_474.1601m/z,474.1600818,0.831333333,19.740471176666663,21.880249053333333,26.64001591666667,36.55213117,29.83225315,41.386862576666665,46.38856896000001,49.93422342666667,38.76316262666666
0.83_480.2108m/z,480.2108295,0.831333333,46.60105144966667,46.58607710966667,52.543995633,58.216038865,61.064848960999996,51.305369241,144.15498571000003,124.86256023,118.39662507999999
0.83_516.2096m/z,516.2095666,0.831333333,51.98051250133333,55.32807546,64.57262113600001,58.84085771233333,59.304239513666666,59.57913412,25.66007213233333,30.205996311999996,23.027626435
0.83_590.2566n,613.2654507,0.831333333,80.10839172666665,80.44168216999999,94.25757769666666,105.90699676999999,108.95603679999999,100.63383074000001,74.44613733333334,81.79286166000001,62.57327440666666
0.83_620.7450m/z,620.7449502999998,0.831333333,53.108511246666666,59.112220486666665,76.49130136000001,90.91393417333332,86.07893851333334,74.71393857333334,47.815906340000005,47.304651330000006,43.18337386666667
0.83_718.2170m/z,718.2170347,0.831333333,154.89368713333332,151.6942552,146.7501023,89.94405713000002,44.61858056333333,93.55531549666667,91.69099023666666,95.70348921666668,88.23933321
0.83_725.2806m/z,725.2806451,0.831333333,25.22028331333333,32.43166464,44.58105006333333,46.07177382333333,45.48979293666667,47.48350831333334,5.967128724333333,6.084961141666668,4.3868550053333335
0.83_746.3133m/z,746.3132623,0.831333333,0.0,0.0,0.0,0.0,0.0,1.6008911133333334,44.941993716666666,42.27035407666666,40.458457030000005
0.84_146.0938m/z,146.0937743,0.838483333,39.82176987666666,40.63304392,29.342435683333335,27.984313843333336,33.683555909999995,30.039327900000004,8.877556475,9.132993300666667,8.721855064666668
0.84_192.1602m/z,192.1601649,0.838483333,31.037505926666665,40.256479383333335,34.45158919666667,17.38382762333333,14.531948526666667,29.136080643333333,3.817286224,1.5265812813333335,9.119834337
0.84_196.0613m/z,196.0613444,0.838483333,14.957565453333332,15.133297116666668,15.773423136666665,15.460669170000001,14.530246533333333,15.599208546666665,15.988322563333332,15.709761203333331,14.474066753333332
0.84_201.5930n,404.1933659,0.838483333,462.0611451,490.05746716666675,542.7428332333334,618.3366497333333,563.9128351,545.2842607333333,115.11408780000001,112.52938876666667,110.48998416666666
0.84_226.0752m/z,226.0751829,0.838483333,45.79992043666667,44.23711984333334,44.820218430000004,46.34916902333334,44.95076665,39.236997018333334,48.145567312000004,47.88112343133333,47.75249474333334
0.84_235.1195m/z,235.11949680000004,0.838483333,65.18234450666667,62.28484851333334,61.855978143333324,62.61714129999999,58.49213979333333,59.94957160333333,77.37676766333334,79.07310180666667,78.04435417333333
0.84_243.1104m/z,243.1103801,0.838483333,9.199484286,11.530475039999999,11.214976307666666,8.529366268666665,7.993856075333334,6.563742045999999,20.5390677,23.891310079999997,23.74849507333333
0.84_307.1160m/z,307.11604480000005,0.838483333,5.388168722666667,3.03795483,4.045035503,7.927680991,4.324409224333333,10.215167558666666,24.250016310333333,26.39356147066667,28.36636483066667
0.84_311.2008m/z,311.2007844,0.838483333,867.8640819333332,753.2285864666668,683.9499345999999,608.5250935333333,583.5278952333333,559.7773346,1452.662567,951.7976310666667,712.3124136
0.84_348.0754m/z,348.0754127,0.838483333,11.212959863666669,9.639972578,8.610846673333334,29.659009573333332,27.77136382,27.65568542666667,50.47296075333333,54.63252944999999,51.88403361333334
0.84_355.1621m/z,355.1621294,0.838483333,31.564601763333332,32.381654813333334,24.946022256666666,20.239267416666667,22.914740276666663,27.813706750000005,25.01569560333333,27.989840760000003,25.294916266666664
0.84_367.1650m/z,367.1650351,0.838483333,23.10640977,19.11982220333333,15.247680666666668,16.382507256666667,16.746246420000002,15.704874676666668,26.214540173333333,28.367280463333334,24.93155475333333
0.84_371.1308n,765.2394746,0.838483333,35.87491014,35.490645426666674,33.19710704333334,56.63543020666666,50.17510202666667,44.81210279333334,31.53547777,38.962199903333335,31.772311826666666
0.84_435.1480m/z,435.1480433,0.838483333,131.73233537666667,124.57853897333332,121.85378535666666,128.52687819000002,129.39582022000002,109.81257124666666,131.45956041899998,136.95874074999998,126.79070430099999
0.84_440.1763m/z,440.17628550000006,0.838483333,9.478759766666668,13.27667226,12.77274932,11.70237447,11.806944842333335,10.922241173333333,28.838849686666666,22.002501756666664,27.08354946333333
0.84_468.2000m/z,468.1999854,0.838483333,18.14720147,18.167785446666667,18.744577486666667,20.919013683333333,18.004092600000003,19.498914373333335,35.17308385333333,37.88055035333333,38.08376875333334
0.84_509.1520m/z,509.1520404,0.838483333,75.46634076333333,77.12762078,68.56833397999999,40.66159389,22.896075729999996,47.281787689999994,55.65920387666667,62.53200833666667,61.95443330333333
0.84_556.1683m/z,556.1683131,0.838483333,300.99063746666667,289.8939461,284.55041553333336,304.6321203333334,281.23493633333334,279.51396593333334,262.1716414,273.45684400000005,276.3675737666667
0.84_577.2243m/z,577.2243382,0.838483333,30.397144716666663,22.82175055,32.85512938666667,53.54005616333334,72.27907090533334,49.21871915933334,32.94252389966667,31.040901311333332,24.436462031333335
0.84_611.2775n,634.2384891,0.838483333,35.390841200000004,32.23894113666667,29.766007533333333,34.56818769666666,38.22210557333333,39.96216808,47.74590811666667,47.65569090666667,44.81829613666667
0.84_696.2400m/z,696.2400425,0.838483333,81.48626228333335,74.49990624333333,76.71040644333334,52.959803353333335,35.27449381666667,60.16740223666667,48.77450642666667,49.15006290333333,45.46403873666666
0.85_338.1394m/z,338.1394404,0.85275,98.86843895999999,130.5563822,99.25161119666666,101.90177855333336,113.62994253333333,98.14628343333334,118.33144316666669,126.00914596666667,118.96599063333333
0.85_357.1340m/z,357.1339593,0.85275,15.076147386666667,21.160447686666668,12.626408200666667,4.333629754666667,4.288610532,7.110391781666666,1141.401279,1171.1998083333335,1136.9607643333334
0.85_499.0932m/z,499.0932415,0.845616667,43.43175653666666,42.62318990666666,48.00669031333334,63.129247910000004,55.96938802,48.65237331666666,5.555386289666667,10.762088537333334,9.156778953000002
0.85_552.2016m/z,552.2015985,0.85275,106.36565909999997,130.5670098,81.44312351666667,21.06676966666667,25.908886260000003,26.674957236666668,137.53353973333333,138.3595659,130.4008034
0.85_575.1818m/z,575.1818208,0.845616667,212.1244301,286.9576239,165.95586556666663,36.68424814666667,27.872789279999996,28.64356216666667,269.03795773333337,297.9800471,296.9242355333334
0.85_714.2486m/z,714.2485771,0.85275,175.29545306666668,174.13743809999997,125.77559473333334,75.73559145,72.32571887666667,82.90604762666666,302.4429434666667,321.8185081,293.00220536666666
0.87_419.2516m/z,419.2515554,0.8734833329999999,323.5629503333333,313.6245066,331.2598507333333,313.2909776666667,253.7479234,243.93126956666666,259.6727352333333,271.4012856,258.2525064000001
0.87_493.0767m/z,493.0767081,0.8734833329999999,69.86923259999999,62.05076583666666,80.23503749,81.09691441,86.10366464666667,83.22189672666667,39.427592080000004,43.36753474333333,38.00032101333334
0.87_504.6479m/z,504.6479277,0.8734833329999999,38.811035370000006,55.02252001,21.13882837,0.0,0.0,0.0,84.44594133999999,90.87759620666667,89.57820034000001
0.87_837.2958m/z,837.2957781,0.8734833329999999,80.41266126666666,76.15351688333332,90.41698093333333,88.40599620333334,77.55401053333334,74.47728808666666,25.614690210000003,25.65097272,25.323523296666668
0.88_1046.3673m/z,1046.367293,0.8806166670000001,55.84978881999999,49.51659124,54.363327016666666,55.985675586666666,47.364916603333334,51.064622289999996,0.9548136393333334,1.0393066406666667,1.474955241
0.88_130.0506m/z,130.05058200000002,0.8806166670000001,137.26292286666668,129.81467853333334,137.3299036,143.53742183333333,139.98609756666664,141.18014456666666,147.9841118666667,136.9812558,137.9315541
0.88_304.5814m/z,304.5814419,0.8806166670000001,0.0,0.0,0.0,0.0,0.0,0.0,61.01772152666666,61.45520806333334,67.18126614666667
0.88_400.1130m/z,400.113004,0.8806166670000001,39.94188525333334,57.06986106333334,37.63667462,4.780197610666666,2.7016741856666666,3.0053507686666663,84.62636964000001,84.52353654000001,80.38894700666667
0.89_1255.4418m/z,1255.441769,0.88775,40.53833391333333,14.163827794666666,46.30463141333333,55.15218947666667,34.71404114999999,41.12326895,0.0,0.0,0.0
0.90_655.6852m/z,655.6851519999999,0.902033333,95.00468870666667,96.65330603666666,98.60357474333334,84.65799105333333,85.24004748666667,90.84040852333334,52.63659314666666,55.16386676,47.393588103333336
0.90_954.3743m/z,954.3742615,0.902033333,0.0,0.0,0.0,0.0,0.0,0.0,118.93199213333332,118.43455393333333,114.52830046666668
0.91_545.6700m/z,545.6699948,0.909183333,161.47808179999996,165.50763170000002,152.66176643333336,140.49343273333332,136.46081453333332,143.68104789999998,140.99646656666664,139.7765959333333,136.3888269
0.91_650.7073m/z,650.7072816000001,0.909183333,28.21304846,29.184609713333334,31.699432543333334,31.739743853333334,26.15320497333333,24.454093393333334,20.167140013333334,19.476233983333334,19.468002589999998
0.91_751.7341m/z,751.7340606,0.909183333,1427.234853,1433.8589356666669,1521.2133889999998,1462.0992723333331,1449.945978,1442.5176500000005,939.3747215666666,943.1650988,923.5424595000001
0.91_856.2793m/z,856.2792947999999,0.909183333,98.87120032,111.97073686666666,114.96242963333334,132.42231726666668,155.7427749,126.61097666666667,24.744811999999996,28.78486787,28.47383644333333
0.92_335.5907n,336.5980485,0.923466667,166.21818910000002,163.26659796666664,170.5025565,148.2055334,156.6257282,153.13860313333336,126.52581803333332,131.5319635,124.42043546666666
0.92_341.5760m/z,341.5759566,0.923466667,395.0241843666667,384.19748376666666,397.3622562333333,382.23198773333337,366.39395390000004,379.38289890000004,294.3284676,304.06266750000003,297.23045146666664
0.92_425.1605m/z,425.1605063,0.923466667,41.479652890000004,44.46117754333333,43.029143723333334,34.509219093333336,29.49427246,33.95136529333333,38.26206266,45.99542190333333,48.67001681333334
0.92_438.1258m/z,438.12579360000007,0.923466667,1887.0775970000002,1932.6186456666667,1890.9148149999999,1786.3534619999998,1765.7819876666665,1760.974826333333,1892.2418103333332,1890.5096146666667,1883.176803333333
0.92_446.1123m/z,446.11230639999985,0.923466667,410.5939664,396.28696316666674,398.6853727,396.20709116666666,385.74537710000004,383.7987854,337.62121466666673,344.2904131333334,340.7527396666666
0.92_483.1231m/z,483.1231368,0.923466667,161.4579209666667,162.26607053333333,165.4422759,155.47040186666666,155.08146596666666,151.73135116666666,141.5076566,150.30372053333335,144.07845736666664
0.92_542.6624m/z,542.6624271000002,0.916316667,1649.3320096666666,1704.280203,1632.8908326666667,1510.5601143333333,1508.5424143333332,1498.1591626666668,1588.6726923333335,1661.0319936666667,1633.3687703333333
0.92_550.6485m/z,550.6484726,0.916316667,426.9696046666666,430.6841862666667,404.45336066666664,349.56506829999995,365.6498650333333,355.55455063333335,328.1377513,324.46595666666667,320.79737539999996
0.92_634.2324m/z,634.2323579,0.916316667,40.24087136666667,43.35635756,40.97199294999999,36.901507513333335,37.57049713333333,38.02461974,31.574260863333333,37.488699020000006,35.59856629666667
0.92_647.1981m/z,647.1980698,0.916316667,3448.2858469999996,3532.265935000001,3578.0192910000005,3362.8482690000005,3370.9029573333332,3379.3535376666673,2758.9454633333335,2840.2855433333334,2815.9330386666666
0.92_702.1469m/z,702.1468906,0.923466667,56.95259574666667,55.280722020000006,58.08231612,57.47335650333333,56.027563240000006,59.844166746666666,53.34406535,62.79478015,55.34634777
0.92_718.1237m/z,718.1236987000003,0.916316667,194.5048115666667,188.509891,201.77460426666664,184.73607033333334,174.53404046666665,188.07429036666667,136.95160546666665,148.90326073333335,128.67266936666667
0.93_229.0530m/z,229.0529852,0.9306,753.5681720333333,729.9535235,777.4096538666666,755.2590090666666,775.5406843999999,786.724656,545.3134329000001,561.5953636666667,564.5102434
0.93_236.0318n,237.0390679,0.9306,220.31446306666666,210.84486470000002,210.47148306666665,206.5104308,208.25738909999998,206.74251840000002,148.55786466666666,158.55441083333332,157.43710826666668
0.93_249.5669m/z,249.5669007,0.9306,363.3686802666666,348.64363280000003,374.04518750000005,344.27973706666666,369.10475043333344,352.76634306666665,283.6244988,277.3992629333333,270.24786486666665
0.93_257.5530m/z,257.5530496,0.9306,133.69355223333332,126.94226356666667,142.0490556,139.72834279999998,135.70937453333332,134.63932169999998,81.03674536999999,76.34637465666667,75.08792531666666
0.93_332.5823n,333.5895974,0.9306,1671.7938743333332,1687.452658333333,1720.8358993333338,1614.7462333333333,1612.7449616666665,1631.082297,1374.9660796666667,1421.2087683333332,1379.683288666667
0.94_154.0501m/z,154.0501272,0.944883333,29.006179952666667,24.443217529333335,24.974386291000002,32.124415725000006,30.49188925466667,30.480579917,4.379557955666667,5.542859858333333,6.111952615
0.94_165.5441m/z,165.5440594,0.93775,1770.4177100000004,1602.86834,1753.511147333333,1823.4225336666668,1810.989515333333,1825.12454,1650.6102526666666,1652.5750083333332,1633.8533386666668
0.94_173.5303m/z,173.5303112,0.93775,630.7541671333335,565.7625706333333,626.4771592333333,604.2574174333332,608.4385515333333,609.9866846333333,481.55276856666677,471.5817935,460.99693813333334
0.94_186.0565m/z,186.0564996,0.93775,79.16037506566667,62.94689356,73.365395964,76.916150531,75.67303217599999,72.96533610133334,80.72701183833333,78.54642039666668,74.26910252666669
0.94_189.0374m/z,189.0373989,0.944883333,116.30822517000001,224.51111757166666,132.32935918333334,10.853617845333332,8.717183067666666,12.970826450333334,37.39371639733333,40.849868085,35.619716982999996
0.94_205.5431m/z,205.5430552,0.944883333,17.78304278666667,18.014261716666667,17.15205098666667,31.36566717,31.13807529,32.54470946,14.431527803333333,13.078221300333334,12.60981357
0.94_209.5520m/z,209.551989,0.944883333,44.8054798,35.383507243333334,46.44572092333334,44.59319781666667,45.58615958666667,41.10254650666667,30.465884046666662,35.20436812333333,34.4668761
0.94_214.5493m/z,214.5492699,0.93775,19.07671762,48.8324231,5.371910786333333,2.273566488,0.7965988450000001,0.0,194.42867420000002,195.56399269999997,191.6138875
0.94_216.0886m/z,216.08855840000004,0.93775,34.97518642,40.13929632666666,40.52966804333334,31.37679479333333,32.150212419999995,31.06021552333333,27.37107912,28.09756497666667,28.63113916
0.94_247.1297m/z,247.1297312,0.944883333,0.0,0.0,0.0,0.0,0.0,0.0,41.00988035666666,43.30250766999999,44.232124363333334
0.94_274.0716m/z,274.0716023,0.93775,84.31673471,159.06750376666665,88.83581477666667,25.724884643333336,21.421248470000005,21.193788193333333,43.293255953333336,41.10186783666666,42.37587553
0.94_288.0635n,289.0707569,0.93775,37.43423511666666,33.89166689,39.96644237333333,44.2542551,41.448991106666675,42.03196063666667,25.328465930000004,22.420064483333334,21.376704563333334
0.94_293.5748m/z,293.5747812,0.93775,84.11647245666667,78.70726600333334,81.48183273666668,69.08654213333334,66.48695176666666,64.75119132,42.914283786666665,44.50645540666667,40.66698487
0.94_295.5751m/z,295.5750626,0.944883333,26.083208423333332,27.672996243333333,10.311510643333333,6.7647307503333325,7.598944103333333,3.9543487410000004,41.06872561666666,42.15834107999999,32.82098327
0.94_300.0497m/z,300.0496944,0.93775,78.32170485333334,73.62683719333334,72.65175008000001,117.18764099666667,113.14583704333332,121.72430204999999,43.989311353000005,46.35188208900001,47.974717688999995
0.94_306.0763m/z,306.076277,0.944883333,39.44761814,36.484431640000004,37.019859376666666,30.536000856666664,27.02728414666667,27.125914809999998,23.913110203333332,35.408448443333334,34.51567585666667
0.94_310.0786m/z,310.0786248,0.93775,51.65488628,46.472792356666666,49.41005724666667,59.276626846666666,53.958998466666664,54.27657447333333,16.19336881,23.16555676,26.242243203333334
0.95_226.0589m/z,226.0588748,0.952183333,36.16371724333333,37.02029992666667,33.50217584,40.27229376,35.97779062666667,37.20188865666666,17.285915786666667,18.320479173333332,19.340592413333336
0.95_254.0447m/z,254.0446863,0.952183333,70.29138972999999,68.24437016333333,75.47862896666668,73.71790474666666,65.32997798666666,75.71616777999999,36.89409018,40.16111,37.8950678
0.96_124.5212n,272.0626396,0.959316667,15.755414186666668,10.241493581666667,13.891712303333334,15.014898279999999,13.609325336666666,17.397799956666667,20.575855583333333,24.264001233333335,20.86570306333333
0.96_202.5471m/z,202.5471234,0.959316667,19.115120876666666,16.733850743333335,17.040507043333335,17.826634156666668,18.68938894333333,16.710902916666665,6.239076758333333,8.457026724666667,7.957125906666666
0.97_130.5258m/z,130.5258011,0.966466667,0.6209442766666667,11.630498980666667,0.0,0.0,0.0,0.0,47.29303589333333,46.04868387333334,47.39533231666667
0.97_173.0363n,347.0959588,0.966466667,122.3451392,115.39390753333333,105.92662762333332,92.80446433000002,85.88783884333333,80.92995400333332,67.28215410333333,63.92523980666666,59.88110128
